arpu_6,arpu_7,arpu_8,onnet_mou_6,onnet_mou_7,onnet_mou_8,offnet_mou_6,offnet_mou_7,offnet_mou_8,roam_ic_mou_6,roam_ic_mou_7,roam_ic_mou_8,roam_og_mou_6,roam_og_mou_7,roam_og_mou_8,loc_og_t2t_mou_6,loc_og_t2t_mou_7,loc_og_t2t_mou_8,loc_og_t2m_mou_6,loc_og_t2m_mou_7,loc_og_t2m_mou_8,loc_og_t2f_mou_6,loc_og_t2f_mou_7,loc_og_t2f_mou_8,loc_og_t2c_mou_6,loc_og_t2c_mou_7,loc_og_t2c_mou_8,loc_og_mou_6,loc_og_mou_7,loc_og_mou_8,std_og_t2t_mou_6,std_og_t2t_mou_7,std_og_t2t_mou_8,std_og_t2m_mou_6,std_og_t2m_mou_7,std_og_t2m_mou_8,std_og_t2f_mou_6,std_og_t2f_mou_7,std_og_t2f_mou_8,std_og_mou_6,std_og_mou_7,std_og_mou_8,isd_og_mou_6,isd_og_mou_7,isd_og_mou_8,spl_og_mou_6,spl_og_mou_7,spl_og_mou_8,og_others_6,og_others_7,og_others_8,total_og_mou_6,total_og_mou_7,total_og_mou_8,loc_ic_t2t_mou_6,loc_ic_t2t_mou_7,loc_ic_t2t_mou_8,loc_ic_t2m_mou_6,loc_ic_t2m_mou_7,loc_ic_t2m_mou_8,loc_ic_t2f_mou_6,loc_ic_t2f_mou_7,loc_ic_t2f_mou_8,loc_ic_mou_6,loc_ic_mou_7,loc_ic_mou_8,std_ic_t2t_mou_6,std_ic_t2t_mou_7,std_ic_t2t_mou_8,std_ic_t2m_mou_6,std_ic_t2m_mou_7,std_ic_t2m_mou_8,std_ic_t2f_mou_6,std_ic_t2f_mou_7,std_ic_t2f_mou_8,std_ic_mou_6,std_ic_mou_7,std_ic_mou_8,total_ic_mou_6,total_ic_mou_7,total_ic_mou_8,spl_ic_mou_6,spl_ic_mou_7,spl_ic_mou_8,isd_ic_mou_6,isd_ic_mou_7,isd_ic_mou_8,ic_others_6,ic_others_7,ic_others_8,last_day_rch_amt_6,last_day_rch_amt_7,last_day_rch_amt_8,night_pck_user_6,night_pck_user_7,night_pck_user_8,monthly_2g_6,monthly_2g_7,monthly_2g_8,monthly_3g_6,monthly_3g_7,monthly_3g_8,fb_user_6,fb_user_7,fb_user_8,aon,aug_vbc_3g,jul_vbc_3g,jun_vbc_3g,average_recharge_amount,churn,total_amount_spent_8,total_data_mb_6,total_data_mb_7,total_data_mb_8,total_recharge_count_6,total_recharge_count_7,total_recharge_count_8,total_arpu_data_6,total_arpu_data_7,total_arpu_data_8,total_sachet_data_6,total_sachet_data_7,total_sachet_data_8
754.38,1670.501,427.88,32.48,9.38,33.56,214.39,154.43,91.99,0.0,0.0,0.0,0.0,0.0,0.0,32.48,9.38,33.56,192.43,138.08,89.01,0.0,5.35,0.0,0.0,0.0,0.0,224.91,152.81,122.58,0.0,0.0,0.0,21.01,3.31,1.16,0.0,7.38,1.81,21.01,10.69,2.98,0.0,0.3,0.0,0.95,0.0,0.0,0.0,0.0,0.0,246.88,163.81,125.56,26.94,4.19,31.26,140.58,76.73,90.33,1.18,0.0,2.33,168.71,80.93,123.93,0.0,0.0,0.6,11.06,27.13,6.95,0.0,0.0,3.8,11.06,27.13,11.35,179.78,108.06,135.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,252,339,0,0,0,1,0,0,1,5,1,1,1,1,1529,0.0,0.0,1158.9,5684.5,0,973.0,2718.01,4085.18,1823.6,6.0,15.0,3.0,978.97,2842.4700000000003,636.55,3,0,0
615.7719999999999,476.69699999999995,589.131,749.76,491.63,655.78,80.33,74.48,51.54,0.0,0.0,0.0,0.0,0.0,0.0,742.14,481.29,655.78,73.69,74.16,39.61,6.33,0.0,0.0,0.0,0.0,0.0,822.18,555.46,695.39,7.61,10.33,0.0,0.0,0.0,11.93,0.0,0.0,0.0,7.61,10.33,11.93,0.0,0.0,0.0,0.3,0.31,0.0,0.0,0.0,0.0,830.09,566.11,707.33,65.98,152.68,19.13,261.56,123.41,109.71,24.18,20.48,46.86,351.73,296.58,175.71,0.0,0.03,5.9,0.0,7.11,0.0,0.11,0.0,0.0,0.11,7.15,5.9,354.94,313.21,247.61,0.28,0.33,0.0,2.81,9.15,65.99,0.0,0.0,0.0,150,100,130,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,1356,0.0,0.0,0.0,660.0,0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
631.619,690.841,589.731,1429.06,1490.71,1289.38,181.73,287.44,112.81,0.0,0.0,0.0,0.0,0.0,0.0,19.63,10.79,8.09,65.08,40.68,30.66,0.0,0.0,0.0,0.0,1.23,0.0,84.71,51.48,38.76,1409.43,1479.91,1281.28,115.68,245.53,79.34,0.0,0.0,0.0,1525.11,1725.44,1360.63,0.0,0.0,0.0,2.98,21.73,24.03,0.0,0.0,0.0,1612.81,1798.66,1423.43,60.58,91.63,42.41,159.04,146.76,167.29,2.73,0.0,2.28,222.36,238.39,211.99,38.61,9.54,29.99,8.08,1.38,2.38,0.0,0.0,0.0,46.69,10.93,32.38,275.29,249.33,244.38,0.3,0.0,0.0,0.0,0.0,0.0,5.93,0.0,0.0,110,10,130,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,775,0.0,0.0,0.0,776.0,0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
310.04200000000003,378.726,625.2669999999999,230.43,154.36,45.54,118.26,97.93,174.18,0.0,0.0,0.0,0.0,0.0,0.0,230.43,154.36,45.54,116.69,97.14,169.44,1.56,0.78,3.78,0.0,0.0,0.0,348.69,252.29,218.78,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.5,0.3,1.59,0.0,0.0,350.29,252.79,220.03,144.04,98.44,66.83,157.21,169.04,227.98,4.31,5.53,10.38,305.58,273.03,305.19,0.0,0.0,0.0,0.0,1.65,0.01,1.18,0.0,4.58,1.18,1.65,4.59,306.76,274.83,309.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,110,110,130,-1,0,0,0,0,0,0,0,1,-1,1,1,2659,44.11,294.46,0.0,670.0,0,1008.0,0.0,686.13,773.5300000000001,0.0,3.0,3.0,0.0,244.5,1004.1099999999999,0,3,0
690.434,756.054,416.98800000000006,209.31,263.38,79.66,470.56,345.64,284.24,0.0,0.0,0.0,0.0,0.0,0.0,209.31,263.08,77.96,347.58,231.08,204.68,29.21,63.23,17.13,24.76,7.38,5.81,586.11,557.39,299.78,0.0,0.0,0.26,68.78,43.94,52.63,0.0,0.3,5.41,68.78,44.24,58.31,0.21,0.83,0.0,24.76,7.38,5.81,0.0,0.0,0.0,679.88,609.86,363.91,130.19,149.31,38.19,348.81,188.63,269.89,45.49,21.26,11.68,524.51,359.21,319.78,1.23,0.0,0.55,46.86,50.39,54.83,2.33,1.55,6.46,50.43,51.94,61.84,612.71,452.76,480.43,0.0,0.0,0.0,37.76,41.59,98.79,0.0,0.0,0.0,150,50,130,0,0,0,0,0,0,1,1,1,1,1,1,3651,9.02,33.16,78.2,929.0,0,639.0,399.61,656.2800000000001,396.29999999999995,3.0,3.0,3.0,366.39,486.29,367.46999999999997,0,0,0
376.86300000000006,138.208,215.81099999999998,6.96,12.04,9.94,31.78,74.26,76.76,0.0,0.0,0.0,0.0,0.0,0.0,6.96,12.04,9.94,30.63,73.01,76.76,1.15,0.0,0.0,0.0,0.0,0.0,38.74,85.06,86.71,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.74,86.31,86.71,34.71,7.78,27.86,67.31,80.83,54.19,0.0,0.71,0.0,102.03,89.33,82.06,0.0,0.41,0.0,0.0,1.51,0.36,0.0,0.0,0.0,0.0,1.93,0.36,102.13,91.26,82.43,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,145,128,145,0,0,0,0,0,0,2,0,1,1,1,1,1108,241.39,72.87,63.9,800.5,0,290.0,579.08,487.08000000000004,532.98,6.0,3.0,3.0,1005.0600000000002,233.04000000000002,371.41,0,2,0
436.506,551.179,520.258,20.64,16.56,6.33,389.71,216.91,174.09,0.0,0.0,0.0,0.0,0.0,0.0,18.73,16.56,6.33,386.19,213.73,158.03,0.08,0.0,0.0,0.0,1.41,1.35,405.01,230.29,164.36,1.91,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,3.39,4.81,17.68,1.11,0.0,0.0,411.94,235.11,182.04,21.03,5.28,19.64,416.31,239.56,325.74,14.43,7.06,6.64,451.78,251.91,352.04,0.58,0.0,0.0,0.0,0.11,0.0,0.06,0.46,0.2,0.64,0.58,0.2,452.49,254.69,388.79,0.06,0.0,0.0,0.0,0.0,0.0,0.0,2.2,36.54,110,110,50,0,0,0,0,0,0,1,1,1,1,1,1,1493,834.31,549.5,656.73,767.5,0,810.0,1144.25,810.41,1106.1799999999998,3.0,3.0,3.0,451.79,502.49,452.03000000000003,0,0,0
1114.363,1028.522,1720.011,140.31,147.81,362.16,1240.63,1049.89,1802.24,0.0,0.0,0.0,0.0,0.0,0.0,140.31,147.81,362.16,1115.36,829.04,1398.96,25.51,47.26,182.86,0.0,0.0,0.0,1281.19,1024.13,1943.99,0.0,0.0,0.0,95.39,166.69,209.59,4.35,6.41,10.81,99.74,173.11,220.41,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,1380.94,1197.71,2164.41,83.91,158.76,149.73,623.56,560.08,816.01,56.58,7.38,15.76,764.06,726.23,981.51,0.0,0.0,0.0,47.06,28.56,78.93,1.04,1.13,3.58,48.11,29.69,82.51,812.64,755.93,1064.24,0.0,0.0,0.0,0.46,0.0,0.21,0.0,0.0,0.0,150,250,130,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2372,0.0,0.0,0.0,1126.5,0,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
849.192,0.0,0.0,1.69,0.0,0.0,153.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,34.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.98,0.0,0.0,0.0,0.0,0.0,117.08,0.0,0.0,0.0,0.0,0.0,117.08,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.99,0.0,0.0,40.58,0.0,0.0,151.89,0.0,0.0,0.71,0.0,0.0,193.19,0.0,0.0,4.65,0.0,0.0,35.34,0.0,0.0,0.0,0.0,0.0,39.99,0.0,0.0,239.99,0.0,0.0,0.33,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0,110,0,0,0,-1,-1,0,0,0,1,0,0,1,-1,-1,521,0.0,0.0,2307.1,1039.0,1,0.0,2957.3000000000006,0.0,0.0,6.0,0.0,0.0,1480.74,0.0,0.0,2,0,0
281.49,245.06799999999998,288.268,10.68,12.71,18.21,121.61,82.78,83.96,0.0,0.0,0.0,0.0,0.0,0.0,10.68,11.88,18.04,119.21,74.59,72.34,0.0,7.31,6.24,0.0,0.0,0.0,129.89,93.79,96.64,0.0,0.83,0.16,2.39,0.86,0.0,0.0,0.0,5.36,2.39,1.69,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.29,95.49,102.18,4.66,6.18,10.26,107.89,93.51,112.36,0.0,9.91,10.14,112.56,109.61,132.78,2.46,7.9,7.74,17.14,22.64,10.43,0.4,0.0,1.44,20.01,30.54,19.63,132.89,140.16,152.41,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,20,10,20,0,-1,1,0,0,0,0,0,0,1,-1,1,963,1315.43,60.21,5.6,741.0,0,983.0,697.23,0.0,1692.29,0.0,0.0,0.0,29.07,0.0,94.69,6,0,5
522.9590000000001,261.474,286.19599999999997,0.0,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.8,16.86,12.03,2.08,0.0,0.0,0.0,16.86,12.03,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.81,20.98,2.99,0.0,0.0,0.0,2.95,8.95,0.0,0.0,0.0,0.11,154,154,0,0,0,0,4,2,1,0,0,0,1,1,1,584,37.63,972.1,0.0,1925.0,0,491.0,6872.38,4022.3300000000004,2077.24,0.0,0.0,0.0,0.02,0.03,43.42,0,0,0
86.19200000000001,116.766,132.58100000000002,0.83,6.33,0.13,35.53,26.49,39.34,2.01,0.0,0.0,0.0,0.0,0.0,0.83,6.33,0.13,35.24,24.38,39.34,0.0,0.0,0.0,0.0,2.11,0.0,36.08,30.71,39.48,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,36.36,32.83,39.48,12.36,0.58,0.56,323.56,167.61,7.14,11.01,0.58,0.0,346.94,168.78,7.71,0.0,0.0,0.0,0.0,0.0,0.0,6.94,21.03,0.0,6.94,21.03,0.0,354.56,190.01,7.71,0.11,0.2,0.0,0.05,0.0,0.0,0.5,0.0,0.0,30,25,20,0,0,0,0,0,0,0,0,0,1,1,1,728,35.23,54.94,48.02,545.0,0,1070.0,157.22,261.84000000000003,306.34000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3,5,6
779.676,116.37299999999999,0.41,95.59,3.71,0.0,637.34,19.36,0.68,2.13,4.03,3.06,22.98,23.08,0.68,63.34,0.0,0.0,193.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.33,0.0,0.0,30.24,0.0,0.0,420.04,0.0,0.0,0.0,0.0,0.0,450.29,0.0,0.0,0.0,0.0,0.0,3.69,0.0,0.0,0.0,0.0,0.0,711.33,0.0,0.0,56.16,0.0,0.0,122.24,0.0,0.0,1.76,0.0,0.0,180.18,0.0,0.0,10.13,0.0,0.0,65.23,0.0,0.0,0.0,0.0,0.0,75.36,0.0,0.0,255.99,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,473,0.0,0.0,15.29,684.0,1,23.0,118.71999999999998,0.0,0.0,0.0,0.0,0.0,299.89,0.0,0.0,4,0,1
3599.8579999999997,4723.647,3582.558,1088.38,1077.46,719.39,870.86,1113.44,834.91,68.53,0.0,0.0,162.71,0.0,0.0,128.53,104.14,104.88,150.16,219.48,202.74,22.94,38.66,27.09,0.0,0.0,0.0,301.64,362.29,334.73,870.99,973.31,614.51,621.68,833.68,593.83,2.2,3.11,8.11,1494.88,1810.11,1216.46,0.0,17.79,0.0,0.0,3.51,3.11,0.0,0.0,0.0,1796.53,2193.73,1554.31,132.56,119.23,137.04,82.43,108.31,84.64,11.36,9.18,13.98,226.36,236.73,235.68,95.26,89.94,57.93,260.21,355.21,336.89,4.11,6.08,23.88,359.59,451.24,418.71,585.96,722.96,654.88,0.0,0.0,0.0,0.0,34.98,0.48,0.0,0.0,0.0,339,398,379,0,0,0,0,0,0,2,4,1,1,1,1,685,1356.04,3307.0,1700.79,7355.5,0,4100.0,2757.0000000000005,4251.039999999999,1634.2100000000003,6.0,12.0,3.0,3526.92,4629.67,1270.79,0,0,0
628.248,944.206,87.89399999999999,55.29,143.23,7.65,95.69,147.64,4.08,0.0,0.0,0.0,0.0,0.0,0.0,51.08,143.23,7.65,91.04,133.86,3.76,4.53,10.09,0.31,0.1,0.0,0.0,146.66,287.19,11.73,4.21,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,4.21,0.98,0.0,6.04,0.0,0.0,7.49,12.79,0.76,4.36,0.0,0.0,168.79,300.98,12.49,31.79,54.66,0.38,160.46,221.96,4.48,71.91,18.44,2.23,264.18,295.08,7.09,7.63,16.71,0.0,2.58,12.11,0.0,0.0,0.0,0.0,10.21,28.83,0.0,720.79,424.53,15.23,0.0,0.0,0.0,445.69,99.41,8.13,0.7,1.2,0.0,145,10,0,0,0,-1,0,1,0,1,0,0,1,1,-1,607,0.0,299.81,0.0,1190.0,0,100.0,651.03,1076.8300000000002,0.0,3.0,0.0,0.0,446.72,415.57,0.0,0,1,0
409.87800000000004,508.048,444.523,26.79,23.61,3.56,271.83,315.81,140.56,0.0,0.0,0.0,0.0,0.0,0.0,26.31,23.23,2.11,229.84,246.71,68.98,32.11,67.74,27.99,1.25,0.0,8.99,288.28,337.69,99.09,0.48,0.38,1.45,0.66,1.35,0.0,7.94,0.0,4.23,9.09,1.73,5.68,0.0,0.0,0.0,1.25,0.0,46.06,0.0,0.0,0.0,298.63,339.43,150.84,43.98,14.98,4.98,132.24,112.56,99.53,3.2,7.34,1.45,179.43,134.89,105.96,0.0,0.0,9.38,1.3,0.0,0.0,2.93,0.0,1.13,4.23,0.0,10.51,184.24,139.64,119.96,0.0,0.0,0.0,0.0,0.0,0.0,0.58,4.75,3.48,120,70,50,-1,0,-1,0,1,0,0,0,0,-1,1,-1,832,55.35,694.12,0.0,630.5,0,477.0,0.0,1260.39,0.0,0.0,0.0,0.0,0.0,23.58,0.0,0,0,0
114.374,112.676,100.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,1.11,0.0,1.94,0.0,0.0,0.0,2.78,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,46,17,0,0,0,0,0,0,0,0,0,1,1,1,272,0.0,0.0,0.0,1165.0,1,904.0,1138.26,1177.24,1104.8,0.0,0.0,0.0,0.0,0.0,0.0,9,7,7
978.715,1007.0980000000001,1005.298,991.26,1524.76,1502.58,208.34,115.79,149.04,0.0,0.0,0.0,0.0,0.0,0.0,30.44,64.06,59.69,50.74,92.59,133.79,0.0,0.0,0.0,0.0,0.08,1.39,81.19,156.66,193.49,960.81,1460.69,1442.88,157.59,23.11,13.85,0.0,0.0,0.0,1118.41,1483.81,1456.73,0.0,0.0,0.0,0.68,0.34,1.39,0.0,0.0,0.0,1200.29,1640.83,1651.63,50.03,81.56,78.71,143.66,172.33,324.18,0.0,1.4,4.38,193.69,255.29,407.28,53.96,134.48,94.84,7.23,19.38,13.58,0.0,1.35,0.0,61.19,155.21,108.43,256.74,410.71,515.71,0.25,0.2,0.0,0.81,0.0,0.0,0.78,0.0,0.0,30,30,50,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,1503,0.0,0.0,0.0,1136.0,0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
161.656,139.678,162.35,0.0,2.11,2.48,28.71,8.73,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2.48,4.28,6.04,5.23,0.0,0.0,0.0,14.88,2.68,0.0,4.28,8.16,7.71,0.0,0.0,0.0,9.54,0.0,0.41,0.0,0.0,0.0,9.54,0.0,0.41,0.0,0.0,0.0,14.88,2.68,0.0,0.0,0.0,0.0,28.71,10.84,8.13,11.79,0.21,2.83,8.84,7.11,24.94,3.9,0.0,0.0,24.54,7.33,27.78,0.0,15.16,62.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,62.21,24.54,22.49,89.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,25,25,0,0,0,0,0,0,0,0,0,1,1,1,549,0.0,0.0,0.0,3195.0,0,5075.0,942.32,1030.88,968.4,0.0,0.0,0.0,11.3,0.01,0.01,11,11,14
255.44400000000002,162.849,92.896,3.51,3.98,7.66,92.81,71.63,20.51,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3.98,7.66,91.56,69.56,20.51,0.0,2.06,0.0,0.33,0.0,0.0,95.08,75.61,28.18,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,98.68,75.61,28.18,0.05,2.14,1.75,13.74,17.59,5.83,0.0,0.06,0.0,13.79,19.81,7.58,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,14.01,19.88,7.58,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,41,0,0,0,0,0,0,0,0,0,0,1,1,1,345,0.0,0.0,0.0,843.5,0,995.0,1240.3,774.6,654.74,0.0,0.0,0.0,84.31,71.18,4.05,7,2,6
1124.761,1286.174,1104.595,343.99,200.48,311.18,986.94,1191.63,958.68,31.41,49.91,0.0,56.86,44.76,0.0,235.63,149.08,125.33,885.86,1094.06,806.81,21.23,17.78,15.11,3.43,0.0,0.0,1142.73,1260.93,947.26,94.59,50.28,185.84,34.61,36.13,136.74,0.0,0.0,0.0,129.21,86.41,322.59,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,1274.08,1347.34,1269.86,136.59,172.49,85.54,611.28,563.89,687.63,67.14,145.06,90.61,815.03,881.46,863.79,66.43,27.44,24.78,91.34,65.34,129.46,5.76,0.0,0.33,163.54,92.79,154.58,978.58,974.26,1019.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,120,200,30,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,560,0.0,0.0,0.0,1489.5,0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
206.847,296.44599999999997,423.014,206.16,209.66,266.13,130.89,56.64,171.61,52.36,10.49,0.0,48.51,7.16,0.0,18.83,11.23,3.51,22.13,6.54,14.16,0.0,0.0,0.0,0.0,0.0,0.51,40.96,17.78,17.68,162.71,195.43,262.61,77.36,43.84,154.28,0.0,0.0,0.0,240.08,239.28,416.89,0.0,0.0,0.0,7.5,4.94,7.08,4.85,0.0,0.0,293.39,262.01,441.66,30.66,2.59,2.73,1.21,17.59,7.03,2.83,0.0,0.0,34.71,20.19,9.76,0.35,14.44,3.03,17.48,29.39,71.33,0.0,0.0,0.0,17.83,43.84,74.36,53.46,64.09,84.69,0.43,0.0,0.0,0.0,0.0,0.48,0.48,0.05,0.08,30,30,30,0,0,0,0,0,0,0,0,0,1,1,1,924,254.99,128.1,0.0,631.0,0,4071.0,45.64,566.21,857.32,0.0,0.0,0.0,2.21,52.50000000000001,38.22,1,5,12
317.108,355.69599999999997,354.907,5.59,3.43,17.46,100.98,82.51,112.51,0.0,14.38,0.0,0.0,2.19,0.0,2.01,0.66,17.46,20.14,28.39,16.43,5.73,0.9,6.13,20.73,0.0,0.81,27.89,29.96,40.03,1.76,2.76,0.0,56.18,20.41,69.28,0.0,16.8,17.93,57.94,39.98,87.21,0.0,0.0,0.0,20.73,13.8,2.73,0.0,0.0,0.0,106.58,83.74,129.98,0.0,0.33,2.16,260.71,58.38,37.79,0.51,0.0,0.0,261.23,58.71,39.96,0.0,0.0,8.23,121.11,35.68,142.19,14.19,26.56,0.16,135.31,62.24,150.59,432.99,121.06,207.93,0.05,0.1,0.0,36.39,0.0,17.36,0.0,0.0,0.0,252,252,0,0,0,0,0,0,0,1,1,1,1,1,1,448,35.21,0.0,1.28,669.0,0,504.0,130.13,176.6,249.79,3.0,3.0,3.0,653.31,667.11,644.67,0,0,0
403.856,379.77099999999996,411.986,91.44,112.08,118.11,232.08,228.84,237.83,0.0,0.0,0.0,0.0,0.0,0.0,91.44,112.08,118.11,225.74,220.58,226.19,5.63,2.61,0.0,0.45,0.08,0.0,322.83,335.28,344.31,0.0,0.0,0.0,0.0,5.56,11.63,0.0,0.0,0.0,0.0,5.56,11.63,0.0,0.0,0.0,0.84,0.26,0.0,0.0,0.0,0.0,323.68,341.11,355.94,39.69,23.19,34.29,106.83,95.48,47.46,8.08,3.66,1.68,154.61,122.34,83.44,0.0,7.26,0.0,3.5,0.0,2.34,0.0,0.0,0.0,3.5,7.26,2.34,158.58,129.76,85.79,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,120,110,150,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,1076,0.0,0.0,0.0,500.0,0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
477.76599999999996,564.48,711.8480000000001,135.63,405.31,232.33,663.56,654.14,689.11,0.0,0.0,11.78,0.0,0.0,157.06,28.64,7.14,8.24,91.81,54.78,27.26,0.0,0.0,2.3,0.0,0.0,0.38,120.46,61.93,37.81,106.98,398.16,201.08,571.43,591.93,525.03,0.0,0.0,0.0,678.41,990.09,726.11,0.0,0.0,0.0,0.69,7.43,0.44,0.0,0.0,0.0,799.58,1059.46,764.38,25.11,7.03,7.99,96.26,40.53,8.56,0.16,0.0,0.0,121.54,47.56,16.56,1.83,1.88,14.26,29.63,24.08,8.24,0.0,0.08,0.0,31.46,26.04,22.51,153.58,77.54,53.34,0.0,0.0,0.0,0.0,0.0,12.94,0.56,3.93,1.31,30,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,935,0.0,0.0,0.0,610.0,1,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
141.691,132.496,129.38299999999998,1.26,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,15.88,9.74,92.43,306.99,159.09,238.43,0.0,0.0,1.64,322.88,168.84,332.51,0.0,0.0,1.26,2.2,16.29,22.98,0.0,0.0,0.0,2.2,16.29,24.24,325.08,185.14,356.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,25,25,0,0,0,0,0,0,0,0,0,1,1,1,537,0.0,0.0,0.0,3467.5,0,3151.0,141.76,383.7,233.58,0.0,0.0,3.0,0.0,0.0,58.89,11,12,12
